hora_ingreso,nro_registro_interno,situacion,origen,es_anonima,tema,subtema,provincia,localidad,via_ingreso,consultante_provincia,consultante_como_conocio_la_linea,consultante_edad_aparente,ingreso_anio,ingreso_mes,ingreso_dia
0.0,8484659425,1,0,2,30,585,4,47,11,0,38,40.0,2022,1,27
0.0,1584659425,1,0,0,30,585,21,219,11,21,38,80.0,2022,1,27
0.0,4584659425,1,0,2,34,291,12,183,11,12,38,0.0,2022,1,27
0.0,6584659425,1,0,2,34,481,24,529,11,24,38,0.0,2022,1,27
0.0,5594659425,1,0,0,34,301,0,121,22,0,38,50.0,2022,1,27
0.0,9405659425,1,119,0,37,598,15,385,11,15,38,0.0,2022,1,28
0.0,1505659425,1,0,0,30,585,24,529,11,4,38,0.0,2022,1,28
0.0,4505659425,1,0,0,9,183,24,529,11,4,38,60.0,2022,1,28
0.0,5505659425,1,0,2,1,453,4,47,11,4,38,50.0,2022,1,28
0.0,515659425,1,0,0,30,585,24,529,11,4,38,55.0,2022,1,28
0.0,6515659425,1,0,0,30,585,24,529,11,4,38,55.0,2022,1,28
0.0,7515659425,1,0,0,30,585,0,529,11,4,38,50.0,2022,1,28
0.0,9425659425,1,0,2,1,453,18,399,11,18,38,35.0,2022,1,28
0.0,2525659425,1,0,0,30,585,4,47,11,0,38,70.0,2022,1,29
0.0,3525659425,1,0,2,30,585,4,47,11,0,38,70.0,2022,1,29
0.0,1535659425,1,0,0,34,635,24,529,11,24,38,35.0,2022,1,29
0.0,3535659425,1,0,2,34,294,16,312,11,16,38,23.0,2022,1,29
0.0,9465659425,1,0,0,35,317,20,372,11,20,38,67.0,2022,1,30
0.0,8475659425,1,0,2,21,350,4,47,11,0,38,60.0,2022,1,30
0.0,9475659425,1,0,2,30,585,12,282,11,12,38,73.0,2022,1,30
0.0,2575659425,1,0,2,30,585,4,47,11,0,38,50.0,2022,1,30
0.0,3575659425,1,0,0,30,585,4,47,11,0,38,50.0,2022,1,30
0.0,9484759425,1,0,2,30,13,4,47,11,0,38,47.0,2022,1,30
0.0,584759425,1,0,0,30,585,4,47,11,0,38,70.0,2022,1,30
0.0,1584759425,1,0,0,29,194,4,47,11,0,38,40.0,2022,1,30
0.0,3584759425,1,0,0,21,98,4,47,11,0,38,70.0,2022,1,30
0.0,2594759425,1,0,2,9,183,4,47,11,0,38,50.0,2022,1,30
0.0,6515759425,1,0,2,33,192,24,529,11,24,38,30.0,2022,1,31
0.0,525759425,1,0,0,34,481,23,406,11,23,38,25.0,2022,1,31
0.0,2545759425,1,0,2,29,194,16,379,11,16,38,,2022,2,2
0.0,4545759425,1,8,0,35,598,4,47,11,4,38,33.0,2022,2,2
0.0,7545759425,1,79,0,34,134,9,416,11,9,38,36.0,2022,2,2
0.0,4555759425,1,0,0,30,585,4,47,11,0,38,50.0,2022,2,2
0.0,9465759425,1,0,2,21,722,4,47,11,0,38,40.0,2022,2,3
0.0,1565759425,1,0,2,34,452,24,529,11,0,38,0.0,2022,2,3
0.0,575759425,1,0,2,34,481,18,399,11,18,38,50.0,2022,2,3
0.0,4575759425,1,0,0,34,743,1,65,11,1,38,50.0,2022,2,3
0.0,9494840525,1,0,2,34,481,24,529,11,4,38,50.0,2022,2,4
0.0,1594840525,1,0,0,34,559,24,529,11,24,1,50.0,2022,2,4
0.0,5515840525,1,0,2,34,635,24,529,11,0,38,40.0,2022,2,5
0.0,7515840525,1,0,0,34,635,24,529,11,0,38,40.0,2022,2,5
0.0,7525840525,1,0,0,34,506,0,235,11,0,38,24.0,2022,2,6
0.0,535840525,1,0,2,34,294,4,47,11,0,38,40.0,2022,2,6
0.0,3535840525,1,0,0,34,585,4,86,11,4,38,0.0,2022,2,6
0.0,1545840525,1,0,2,34,635,24,529,11,24,38,35.0,2022,2,7
0.0,8475840525,1,0,0,34,481,4,47,11,4,38,45.0,2022,2,7
0.0,9475840525,1,0,2,35,556,24,529,11,24,13,35.0,2022,2,8
0.0,4575840525,1,0,0,34,585,21,427,11,21,38,0.0,2022,2,8
0.0,3584940525,1,0,0,30,164,0,529,11,4,38,21.0,2022,2,9
0.0,5584940525,1,0,2,34,290,17,396,11,17,38,40.0,2022,2,9
0.0,7584940525,1,0,2,34,290,24,529,11,24,38,0.0,2022,2,9
0.0,8494940525,1,0,2,30,463,24,529,11,0,38,,2022,2,9
0.0,594940525,0,0,2,33,192,0,273,11,0,38,25.0,2022,2,9
0.0,1594940525,1,32,0,34,481,20,484,11,20,38,35.0,2022,2,9
0.0,7594940525,1,0,0,35,317,0,235,11,0,13,50.0,2022,2,9
0.0,1515940525,1,0,0,34,481,24,529,11,24,38,0.0,2022,2,10
0.0,2515940525,1,0,0,34,113,4,47,11,0,38,0.0,2022,2,10
0.0,4515940525,1,0,0,34,585,4,47,11,0,38,0.0,2022,2,10
0.0,5515940525,1,0,2,34,506,24,529,11,14,1,40.0,2022,2,10
0.0,525940525,1,0,0,12,93,0,316,11,4,38,25.0,2022,2,10
0.0,7525940525,1,0,0,30,585,21,427,11,21,38,0.0,2022,2,11
0.0,4535940525,1,0,0,34,506,24,529,11,6,1,30.0,2022,2,11
0.0,5535940525,1,0,2,29,554,24,529,11,24,13,40.0,2022,2,11
0.0,6535940525,1,0,2,34,294,0,40,11,0,38,30.0,2022,2,11
0.0,1545940525,1,0,0,30,585,24,529,11,24,38,55.0,2022,2,12
0.0,6565940525,1,0,0,23,485,0,529,11,4,38,51.0,2022,2,12
0.0,575940525,1,20,0,34,200,23,8,11,23,38,40.0,2022,2,12
0.0,2584050525,1,0,0,34,294,0,348,11,0,38,0.0,2022,2,13
0.0,515050525,1,0,2,34,200,24,529,11,24,38,25.0,2022,2,14
0.0,4515050525,1,81,0,34,635,24,529,11,24,38,50.0,2022,2,14
0.0,6525050525,1,0,2,29,194,24,529,11,24,38,40.0,2022,2,14
0.0,535050525,1,0,2,34,294,4,47,11,4,38,30.0,2022,2,14
0.0,1535050525,1,0,0,21,180,24,529,2,24,38,30.0,2022,2,15
0.0,2535050525,1,0,0,34,122,24,529,11,24,38,75.0,2022,2,15
0.0,5535050525,1,0,0,34,122,24,529,11,24,38,0.0,2022,2,15
0.0,6535050525,1,0,0,34,585,4,47,11,4,38,0.0,2022,2,15
0.0,7535050525,1,0,0,34,585,4,47,11,0,38,0.0,2022,2,15
0.0,8445050525,1,0,0,34,424,6,119,11,6,38,0.0,2022,2,15
0.0,555050525,1,0,0,30,585,21,219,11,21,38,60.0,2022,2,16
0.0,7565050525,1,0,0,30,585,24,529,11,24,38,0.0,2022,2,16
0.0,2575050525,1,0,2,34,452,24,529,11,24,20,45.0,2022,2,16
0.0,1584150525,1,0,2,30,585,20,372,11,20,38,80.0,2022,2,17
0.0,2584150525,1,0,0,30,585,21,219,11,21,38,70.0,2022,2,17
0.0,4584150525,1,0,0,34,481,0,29,11,4,38,0.0,2022,2,17
0.0,5584150525,1,0,0,34,611,4,47,11,4,38,51.0,2022,2,17
0.0,8494150525,1,42,0,34,506,0,274,11,0,38,35.0,2022,2,17
0.0,1594150525,1,0,0,34,424,4,47,11,24,38,0.0,2022,2,17
0.0,4594150525,1,0,0,34,559,24,529,11,24,1,50.0,2022,2,17
0.0,9405150525,1,0,2,34,506,7,104,11,7,38,60.0,2022,2,18
0.0,505150525,1,0,2,34,708,24,529,11,0,38,23.0,2022,2,18
0.0,1505150525,1,0,0,34,506,0,224,11,0,38,33.0,2022,2,18
0.0,4505150525,1,0,0,30,585,17,396,11,17,38,70.0,2022,2,18
0.0,5505150525,1,0,2,33,192,20,92,11,20,38,45.0,2022,2,18
0.0,6505150525,1,0,2,35,556,1,389,11,1,38,40.0,2022,2,18
0.0,7505150525,1,0,0,34,290,21,135,11,21,1,33.0,2022,2,18
0.0,5525150525,1,189,0,34,635,19,376,11,19,38,30.0,2022,2,19
0.0,6535150525,1,0,2,13,59,24,529,11,24,38,40.0,2022,2,19
0.0,545150525,1,0,0,33,274,0,85,11,4,38,68.0,2022,2,19
0.0,6545150525,1,0,0,34,481,4,47,11,4,38,19.0,2022,2,19
0.0,2565150525,1,0,2,34,200,24,529,11,24,38,35.0,2022,2,20
0.0,9484250525,1,0,0,30,585,21,219,11,24,38,0.0,2022,2,20
0.0,6584250525,1,0,2,33,192,24,529,11,24,38,30.0,2022,2,21
0.0,8494250525,1,0,2,29,194,24,529,11,24,38,40.0,2022,2,21
0.0,5594250525,1,0,2,38,261,24,529,11,0,38,80.0,2022,2,21
0.0,8445250525,1,0,0,34,585,4,47,11,24,38,0.0,2022,2,22
0.0,7545250525,1,0,2,37,305,6,119,11,6,38,45.0,2022,2,23
0.0,8455250525,1,0,0,34,295,6,473,11,24,38,0.0,2022,2,23
0.0,2555250525,1,26,0,34,506,5,519,11,0,38,0.0,2022,2,24
0.0,3565250525,1,0,2,34,481,0,298,16,0,38,40.0,2022,2,24
0.0,575250525,1,0,2,34,506,0,261,11,0,38,50.0,2022,2,24
0.0,6575250525,1,0,0,41,573,23,406,11,23,38,45.0,2022,2,25
0.0,7575250525,1,27,2,34,338,4,47,11,0,38,40.0,2022,2,25
0.0,8484350525,1,0,0,40,175,4,47,11,0,38,23.0,2022,2,25
0.0,3584350525,1,0,2,34,506,24,529,11,24,1,25.0,2022,2,25
0.0,4584350525,1,0,2,34,708,24,529,11,20,38,40.0,2022,2,25
0.0,5584350525,1,0,2,34,113,24,529,11,1,20,25.0,2022,2,25
0.0,5535350525,1,0,0,21,73,4,47,11,0,38,40.0,2022,2,27
0.0,6535350525,1,0,0,30,585,24,529,11,24,38,0.0,2022,2,27
0.0,1545350525,1,0,0,30,585,20,372,11,20,38,59.0,2022,2,28
0.0,7545350525,1,0,0,34,113,4,86,11,0,38,0.0,2022,2,28
0.0,6555350525,1,0,0,30,585,24,529,11,4,21,48.0,2022,2,28
0.0,7565350525,1,0,0,34,480,6,119,11,6,38,0.0,2022,3,1
0.0,9475350525,1,0,0,34,585,4,47,11,24,38,0.0,2022,3,1
0.0,575350525,1,0,0,34,480,12,413,11,12,38,0.0,2022,3,1
0.0,4584450525,1,0,0,30,463,24,529,11,24,38,0.0,2022,3,2
0.0,6584450525,1,0,0,34,523,0,228,11,24,38,0.0,2022,3,2
0.0,7584450525,1,0,0,34,424,24,529,2,24,13,0.0,2022,3,2
0.0,2594450525,1,0,2,30,585,4,47,11,0,38,40.0,2022,3,2
0.0,7594450525,1,0,2,21,639,4,47,11,0,38,60.0,2022,3,3
0.0,2505450525,1,0,2,35,317,12,413,11,12,38,55.0,2022,3,3
0.0,4505450525,1,0,0,30,585,24,529,11,21,38,0.0,2022,3,3
0.0,8425450525,1,0,2,34,452,24,529,11,7,38,0.0,2022,3,4
0.0,1525450525,1,0,0,30,585,24,529,11,4,38,0.0,2022,3,4
0.0,2545450525,1,0,2,34,481,24,529,11,24,38,30.0,2022,3,5
0.0,9465450525,1,0,2,34,506,24,529,11,24,38,25.0,2022,3,5
0.0,1565450525,1,0,0,30,585,24,529,11,0,38,50.0,2022,3,5
0.0,2565450525,1,0,2,30,164,2,529,11,2,38,45.0,2022,3,5
0.0,5565450525,1,0,2,34,294,0,529,11,0,38,50.0,2022,3,6
0.0,6565450525,1,0,2,21,222,24,529,11,0,38,35.0,2022,3,6
0.0,575450525,1,0,0,34,585,21,219,11,21,38,0.0,2022,3,6
0.0,1575450525,1,0,0,34,585,4,47,11,0,38,0.0,2022,3,6
0.0,8484550525,1,0,0,30,585,24,529,11,24,38,0.0,2022,3,6
0.0,1584550525,1,0,2,35,556,24,529,11,0,38,40.0,2022,3,7
0.0,4505550525,1,0,0,34,294,20,372,11,20,38,30.0,2022,3,8
0.0,5505550525,1,51,0,34,294,20,372,11,20,38,40.0,2022,3,8
0.0,9415550525,1,0,2,34,506,7,320,11,7,1,24.0,2022,3,8
0.0,2515550525,1,0,2,34,452,23,406,11,23,38,0.0,2022,3,8
0.0,5515550525,1,0,2,34,452,24,529,11,0,38,0.0,2022,3,8
0.0,7515550525,1,0,0,34,585,4,47,11,0,38,0.0,2022,3,8
0.0,9425550525,1,0,0,34,585,21,427,11,21,38,70.0,2022,3,9
0.0,2525550525,1,0,0,30,585,0,121,11,0,38,50.0,2022,3,9
0.0,4525550525,1,0,0,34,294,4,47,11,24,38,0.0,2022,3,9
0.0,7535550525,1,0,2,11,217,24,529,11,24,38,25.0,2022,3,10
0.0,9445550525,1,0,2,34,129,23,406,11,23,38,35.0,2022,3,10
0.0,545550525,1,0,2,34,452,24,529,11,24,38,0.0,2022,3,10
0.0,3545550525,1,0,0,30,585,24,529,11,4,38,50.0,2022,3,10
0.0,9455550525,1,0,2,34,294,24,529,11,24,38,50.0,2022,3,10
0.0,1555550525,1,0,0,34,506,0,188,11,0,38,30.0,2022,3,11
0.0,5555550525,1,89,0,34,290,0,348,11,0,38,45.0,2022,3,11
0.0,3565550525,1,0,0,30,585,24,529,11,1,38,50.0,2022,3,11
0.0,5565550525,1,0,2,30,585,24,529,11,0,38,35.0,2022,3,12
0.0,6565550525,1,0,2,30,585,24,529,11,24,38,65.0,2022,3,12
0.0,575550525,1,0,2,40,462,24,529,11,24,38,60.0,2022,3,12
0.0,4594650525,1,0,2,33,403,0,397,11,0,38,32.0,2022,3,12
0.0,7594650525,1,0,0,21,424,7,529,11,7,38,30.0,2022,3,13
0.0,4505650525,1,0,2,33,256,23,446,11,23,38,50.0,2022,3,13
0.0,5505650525,1,0,0,34,424,0,156,11,24,38,0.0,2022,3,13
0.0,3515650525,1,0,0,34,585,4,47,11,4,38,0.0,2022,3,13
0.0,3535650525,1,0,2,34,200,24,529,11,0,38,30.0,2022,3,14
0.0,8455650525,1,78,0,34,675,12,531,11,12,38,0.0,2022,3,14
0.0,8465650525,1,0,0,34,721,0,24,11,0,38,0.0,2022,3,15
0.0,7565650525,1,0,0,30,585,24,529,11,4,13,45.0,2022,3,15
0.0,2575650525,1,0,0,30,585,24,529,11,4,13,45.0,2022,3,16
0.0,4575650525,1,0,2,34,708,24,529,11,24,38,0.0,2022,3,16
0.0,5575650525,1,0,2,30,460,24,529,11,24,38,,2022,3,16
0.0,8484750525,1,0,0,34,506,24,529,11,24,38,50.0,2022,3,16
0.0,4584750525,1,0,2,21,352,6,375,11,6,38,70.0,2022,3,16
0.0,4594750525,1,0,2,30,585,20,419,11,20,38,35.0,2022,3,17
0.0,6594750525,1,0,0,30,585,4,47,11,0,38,50.0,2022,3,17
0.0,7594750525,1,0,2,34,481,24,529,11,24,38,42.0,2022,3,17
0.0,505750525,1,0,2,37,305,16,422,11,16,38,0.0,2022,3,17
0.0,2505750525,1,62,0,34,675,24,529,11,0,38,0.0,2022,3,17
0.0,3505750525,1,0,0,35,556,3,143,11,3,38,30.0,2022,3,17
0.0,2525750525,1,35,0,34,294,24,529,2,24,38,35.0,2022,3,18
0.0,4525750525,1,0,0,34,294,20,372,11,20,38,60.0,2022,3,19
0.0,5565750525,1,0,2,21,208,4,47,11,0,38,40.0,2022,3,20
0.0,7565750525,1,0,0,30,585,4,47,11,0,38,70.0,2022,3,20
0.0,5575750525,1,0,0,30,585,21,219,11,21,38,0.0,2022,3,20
0.0,9484841525,1,0,2,33,192,24,529,11,24,38,35.0,2022,3,21
0.0,9494841525,1,0,2,11,275,24,529,11,24,38,93.0,2022,3,21
0.0,3594841525,1,0,2,41,42,24,529,11,8,38,45.0,2022,3,21
0.0,8405841525,1,0,0,34,294,3,447,11,3,38,40.0,2022,3,21
0.0,2505841525,1,0,0,23,485,20,372,11,20,38,0.0,2022,3,22
0.0,6505841525,1,0,0,37,305,0,251,11,0,38,0.0,2022,3,22
0.0,6515841525,1,0,0,34,294,24,529,11,0,38,30.0,2022,3,23
0.0,9425841525,1,0,2,20,327,24,529,11,0,38,80.0,2022,3,23
0.0,525841525,1,0,2,0,8,8,95,11,8,38,55.0,2022,3,23
0.0,4525841525,1,0,0,34,506,4,47,11,0,38,50.0,2022,3,23
0.0,9435841525,1,0,2,37,210,20,419,11,20,38,60.0,2022,3,23
0.0,535841525,1,0,0,29,554,0,277,11,0,38,14.0,2022,3,23
0.0,7545841525,1,0,0,34,481,24,529,11,0,38,28.0,2022,3,24
0.0,3575841525,1,0,2,34,574,24,529,11,24,38,30.0,2022,3,24
0.0,9494941525,1,0,0,34,585,4,47,11,4,38,0.0,2022,3,25
0.0,2594941525,1,0,0,33,403,12,196,11,12,38,0.0,2022,3,25
0.0,9405941525,1,0,0,29,733,3,108,11,3,38,50.0,2022,3,25
0.0,4505941525,1,0,0,34,443,4,47,11,0,38,45.0,2022,3,25
0.0,5505941525,1,0,0,34,290,14,303,11,0,38,50.0,2022,3,25
0.0,9415941525,1,0,0,34,481,24,529,11,0,38,30.0,2022,3,25
0.0,5515941525,1,0,0,30,585,24,529,11,24,38,50.0,2022,3,26
0.0,5535941525,1,0,0,34,294,0,190,11,0,38,30.0,2022,3,26
0.0,1555941525,1,0,2,35,556,24,529,11,24,38,60.0,2022,3,26
0.0,2555941525,1,0,2,33,403,6,421,11,6,38,25.0,2022,3,26
0.0,8465941525,1,0,0,34,611,4,86,11,4,38,0.0,2022,3,27
0.0,2565941525,1,0,0,30,585,24,529,11,24,38,0.0,2022,3,27
0.0,3565941525,1,0,0,21,424,24,529,11,24,38,0.0,2022,3,28
0.0,6575941525,1,205,0,16,615,4,47,11,4,38,35.0,2022,3,28
0.0,9484051525,1,0,2,34,294,0,228,11,0,38,25.0,2022,3,28
0.0,1584051525,1,154,0,34,451,24,529,11,24,38,40.0,2022,3,28
0.0,7584051525,1,23,2,34,481,24,529,8,4,38,40.0,2022,3,28
0.0,4505051525,1,0,0,34,294,0,410,11,0,38,0.0,2022,3,29
0.0,7505051525,1,0,0,30,585,24,529,11,15,38,0.0,2022,3,29
0.0,7515051525,1,0,2,34,452,24,529,11,24,38,0.0,2022,3,29
0.0,8425051525,1,0,2,34,294,24,529,11,24,38,0.0,2022,3,29
0.0,2525051525,1,0,0,37,209,4,47,11,23,38,44.0,2022,3,29
0.0,1535051525,1,0,0,34,122,24,529,11,24,38,0.0,2022,3,30
0.0,2535051525,1,0,0,35,317,24,529,11,24,38,0.0,2022,3,30
0.0,4535051525,1,0,2,34,295,24,529,11,20,38,0.0,2022,3,30
0.0,5535051525,1,0,2,34,481,24,529,11,24,38,0.0,2022,3,30
0.0,6535051525,1,0,2,34,294,6,141,11,6,38,25.0,2022,3,30
0.0,8445051525,1,0,2,21,142,4,47,11,0,38,70.0,2022,3,30
0.0,1545051525,1,0,2,21,140,17,396,11,17,38,40.0,2022,3,31
0.0,8455051525,1,0,0,30,585,24,529,11,24,38,30.0,2022,3,31
0.0,9455051525,1,0,0,34,290,24,529,11,2,38,30.0,2022,3,31
0.0,2555051525,1,0,2,30,585,24,529,11,24,38,44.0,2022,3,31
0.0,3555051525,1,0,2,34,452,24,529,11,24,38,0.0,2022,3,31
0.0,8475051525,1,0,0,34,424,5,112,11,5,38,0.0,2022,3,31
0.0,1575051525,0,0,2,34,424,16,379,11,16,38,0.0,2022,4,1
0.0,7575051525,1,0,2,34,295,24,529,11,20,38,0.0,2022,4,1
0.0,584151525,1,0,2,34,294,24,529,11,20,38,0.0,2022,4,1
0.0,6594151525,1,0,2,33,192,24,529,11,24,38,35.0,2022,4,2
0.0,525151525,1,0,2,34,200,24,529,11,24,38,25.0,2022,4,2
0.0,4525151525,1,0,2,38,261,4,47,11,4,38,50.0,2022,4,2
0.0,5535151525,1,0,2,41,42,4,47,11,0,38,35.0,2022,4,3
0.0,6535151525,1,0,0,34,424,20,419,11,20,38,0.0,2022,4,3
0.0,9445151525,1,0,0,30,585,20,372,11,20,38,70.0,2022,4,3
0.0,6555151525,1,0,0,34,341,24,529,11,0,38,40.0,2022,4,4
0.0,6565151525,1,0,2,30,585,24,529,11,24,38,50.0,2022,4,4
0.0,6584251525,1,0,2,34,589,0,297,19,0,38,0.0,2022,4,4
0.0,7584251525,1,0,0,34,481,0,505,11,0,38,25.0,2022,4,4
0.0,3594251525,1,0,2,34,291,24,529,11,0,20,34.0,2022,4,5
0.0,1505251525,1,0,2,34,294,5,112,11,5,24,40.0,2022,4,5
0.0,4515251525,1,0,2,37,305,24,529,11,24,38,40.0,2022,4,6
0.0,6515251525,1,0,0,30,585,24,529,11,4,38,55.0,2022,4,6
0.0,9425251525,1,0,2,34,481,0,228,11,0,38,30.0,2022,4,6
0.0,3525251525,1,0,2,34,291,20,233,11,20,38,60.0,2022,4,6
0.0,535251525,1,0,2,34,506,0,529,11,4,38,50.0,2022,4,7
0.0,2535251525,1,0,2,21,424,0,505,11,0,38,56.0,2022,4,7
0.0,555251525,1,0,0,34,290,17,281,11,17,38,0.0,2022,4,8
0.0,2555251525,1,0,0,34,424,3,447,8,3,38,40.0,2022,4,8
0.0,8475251525,1,0,0,30,585,24,529,11,4,38,55.0,2022,4,9
0.0,9475251525,1,0,2,34,506,6,119,11,6,38,40.0,2022,4,9
0.0,7575251525,1,0,2,13,466,24,529,11,24,38,45.0,2022,4,9
0.0,3584351525,1,0,2,34,506,24,529,11,24,38,70.0,2022,4,9
0.0,7594351525,1,0,2,34,200,24,529,11,24,38,30.0,2022,4,9
0.0,7505351525,1,0,0,34,585,4,47,11,0,38,0.0,2022,4,10
0.0,1515351525,1,0,2,21,425,4,47,11,0,38,60.0,2022,4,10
0.0,5515351525,1,0,0,34,424,2,360,11,2,38,0.0,2022,4,10
0.0,6515351525,1,0,2,21,424,6,119,11,6,38,50.0,2022,4,10
0.0,9425351525,1,0,0,34,585,4,47,11,0,38,0.0,2022,4,10
0.0,9435351525,1,0,2,30,585,0,354,11,0,38,50.0,2022,4,11
0.0,8445351525,1,0,0,34,200,24,529,11,0,38,50.0,2022,4,11
0.0,5545351525,1,6,0,34,290,0,25,11,0,38,40.0,2022,4,11
0.0,4565351525,1,0,2,34,33,0,258,11,0,38,0.0,2022,4,12
0.0,9484451525,1,0,0,34,129,24,529,11,24,38,35.0,2022,4,13
0.0,584451525,1,0,2,34,220,4,47,11,4,38,0.0,2022,4,13
0.0,3584451525,1,0,0,37,718,24,529,11,24,38,55.0,2022,4,13
0.0,5584451525,1,87,0,35,317,4,47,11,3,38,40.0,2022,4,13
0.0,7584451525,1,0,0,30,585,24,529,11,24,38,0.0,2022,4,13
0.0,5594451525,1,0,2,34,506,14,304,11,14,38,40.0,2022,4,13
0.0,6594451525,1,0,2,21,424,16,439,11,16,38,40.0,2022,4,13
0.0,5525451525,1,36,0,34,452,23,406,11,23,38,0.0,2022,4,15
0.0,7545451525,1,0,2,0,8,7,529,11,7,24,52.0,2022,4,16
0.0,8475451525,1,0,0,34,585,4,47,11,4,38,0.0,2022,4,17
0.0,4594551525,1,0,0,37,727,24,529,11,12,38,0.0,2022,4,19
0.0,6594551525,1,0,2,34,424,4,47,11,0,38,0.0,2022,4,19
0.0,505551525,1,0,2,34,452,4,47,11,4,38,0.0,2022,4,19
0.0,3505551525,1,0,2,37,305,24,529,11,24,38,0.0,2022,4,19
0.0,4525551525,1,0,0,30,585,24,529,11,0,13,48.0,2022,4,20
0.0,8435551525,1,19,2,34,678,0,529,11,4,15,0.0,2022,4,21
0.0,3535551525,1,0,2,21,424,24,529,11,24,38,0.0,2022,4,21
0.0,7535551525,1,0,0,34,294,24,529,11,6,38,40.0,2022,4,21
0.0,8445551525,1,0,0,34,294,24,529,11,4,38,30.0,2022,4,21
0.0,6545551525,1,0,2,40,170,7,105,11,7,38,68.0,2022,4,21
0.0,2555551525,1,0,2,37,209,24,529,11,24,38,40.0,2022,4,21
0.0,5555551525,1,0,2,30,585,0,453,11,0,38,50.0,2022,4,21
0.0,1565551525,1,0,0,34,294,12,423,11,12,38,0.0,2022,4,22
0.0,5575551525,1,0,0,30,585,6,119,11,6,38,45.0,2022,4,22
0.0,6505651525,1,0,2,21,705,24,529,11,24,38,50.0,2022,4,23
0.0,1515651525,1,0,0,34,481,24,529,11,24,38,40.0,2022,4,23
0.0,4525651525,1,0,0,34,585,4,47,11,24,38,0.0,2022,4,24
0.0,2565651525,1,0,2,33,192,24,529,11,24,38,40.0,2022,4,25
0.0,6565651525,1,0,2,13,584,24,529,11,24,38,30.0,2022,4,25
0.0,9475651525,1,0,2,34,341,24,529,11,24,38,40.0,2022,4,25
0.0,5575651525,1,0,0,21,707,4,47,11,24,38,0.0,2022,4,26
0.0,2584751525,1,0,2,34,481,24,529,11,24,38,0.0,2022,4,26
0.0,594751525,1,102,0,30,585,0,175,11,0,38,30.0,2022,4,26
0.0,5594751525,1,0,0,30,585,0,274,11,0,38,33.0,2022,4,27
0.0,6594751525,1,0,0,30,585,24,529,11,24,38,0.0,2022,4,27
0.0,505751525,1,0,0,34,562,15,130,11,15,38,45.0,2022,4,27
0.0,9415751525,1,0,2,34,506,0,465,11,0,38,25.0,2022,4,27
0.0,9425751525,1,0,0,34,294,24,529,11,24,38,33.0,2022,4,28
0.0,5525751525,1,0,0,34,481,24,529,11,0,38,0.0,2022,4,28
0.0,6525751525,1,0,0,34,452,24,529,11,2,38,0.0,2022,4,28
0.0,7525751525,1,0,0,34,316,3,529,11,3,38,50.0,2022,4,28
0.0,1535751525,1,0,2,34,294,24,529,11,0,38,50.0,2022,4,28
0.0,4535751525,1,0,2,34,290,2,179,11,2,38,50.0,2022,4,28
0.0,6545751525,1,0,0,34,452,0,41,11,0,38,0.0,2022,4,29
0.0,4565751525,1,0,2,34,200,24,529,11,24,38,35.0,2022,4,30
0.0,9475751525,1,0,2,34,635,24,529,11,20,38,45.0,2022,4,30
0.0,8484842525,1,0,2,34,635,24,529,11,24,38,40.0,2022,4,30
0.0,3505842525,1,0,2,30,585,4,47,11,0,38,70.0,2022,5,1
0.0,2515842525,1,0,0,34,731,20,429,11,20,38,38.0,2022,5,2
0.0,1535842525,1,0,0,34,294,0,294,11,0,38,40.0,2022,5,2
0.0,6535842525,1,0,0,34,290,24,529,11,0,38,40.0,2022,5,2
0.0,8465842525,1,0,0,34,481,4,47,11,4,38,0.0,2022,5,3
0.0,565842525,1,0,0,34,731,6,119,11,6,38,0.0,2022,5,3
0.0,4565842525,1,0,0,34,481,24,529,11,24,38,44.0,2022,5,3
0.0,575842525,1,0,0,34,294,4,47,11,4,38,40.0,2022,5,3
0.0,3575842525,1,0,0,30,585,21,427,11,21,38,0.0,2022,5,4
0.0,9484942525,1,100,0,34,365,0,298,11,0,38,35.0,2022,5,4
0.0,584942525,1,0,2,34,294,20,387,11,20,38,60.0,2022,5,4
0.0,3594942525,1,0,0,35,317,24,529,11,24,38,30.0,2022,5,5
0.0,4505942525,1,0,0,35,317,24,529,11,24,38,24.0,2022,5,5
0.0,9415942525,1,0,0,34,424,24,529,11,24,38,40.0,2022,5,5
0.0,2515942525,1,0,0,30,164,20,198,11,20,38,43.0,2022,5,5
0.0,3515942525,1,0,2,15,456,24,529,11,24,38,40.0,2022,5,5
0.0,5515942525,1,0,0,34,294,9,416,11,9,38,19.0,2022,5,5
0.0,7525942525,1,0,0,30,585,24,529,11,4,13,48.0,2022,5,6
0.0,8435942525,1,0,0,34,290,0,68,11,0,38,0.0,2022,5,6
0.0,535942525,1,0,2,34,506,4,47,11,4,38,0.0,2022,5,6
0.0,2535942525,1,0,2,34,294,4,47,11,4,38,0.0,2022,5,6
0.0,9445942525,0,0,0,34,506,6,119,14,6,38,33.0,2022,5,6
0.0,9455942525,1,0,0,30,585,24,529,11,24,38,45.0,2022,5,6
0.0,2555942525,1,0,2,30,585,6,124,11,6,38,50.0,2022,5,7
0.0,3584052525,1,0,2,34,585,4,47,11,0,38,0.0,2022,5,8
0.0,594052525,1,0,0,34,585,4,47,11,4,38,0.0,2022,5,8
0.0,9405052525,1,84,0,34,290,18,399,2,18,38,40.0,2022,5,9
0.0,3505052525,1,114,0,34,290,24,529,2,4,38,40.0,2022,5,9
