hora_ingreso,es_anonima,situacion,origen,provincia,derivacion_institucion,denunciante_nacionalidad,denunciante_provincia,denunciante_localidad,denunciante_como_conocio_la_linea,denunciante_genero,denunciante_edad_aparente,derivacion_fecha,derivacion_judicializa,derivacion2_institucion,derivacion2_fecha,derivacion2_judicializa,fecha_ingreso
1.0,1.0,1.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.2717391304347826,0.26757188498402557,0.5,0.9130434782608695,1.0,1.0,0.2696272799365583
1.0,1.0,1.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.32608695652173914,0.268370607028754,0.5,0.9130434782608695,1.0,1.0,0.2704203013481364
1.0,0.0,1.0,0.0,0.6956521739130435,0.8205128205128205,1.0,0.6666666666666666,0.7240143369175627,0.7941176470588235,0.15384615384615385,0.5434782608695652,0.268370607028754,0.5,0.9130434782608695,1.0,1.0,0.2704203013481364
1.0,0.0,1.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.32608695652173914,0.268370607028754,0.5,0.9130434782608695,1.0,1.0,0.2704203013481364
1.0,0.0,1.0,0.0,0.08695652173913043,0.8205128205128205,0.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.5434782608695652,0.268370607028754,0.5,0.9130434782608695,1.0,1.0,0.2704203013481364
1.0,1.0,1.0,0.0,0.0,0.9743589743589743,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.2717391304347826,0.268370607028754,0.5,0.9130434782608695,1.0,1.0,0.2704203013481364
1.0,0.0,0.0,0.8403908794788274,0.0,0.6923076923076923,1.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.43478260869565216,0.268370607028754,0.5,0.9130434782608695,1.0,1.0,0.2704203013481364
1.0,1.0,1.0,0.0,0.2608695652173913,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.358695652173913,0.2723642172523962,0.5,0.9130434782608695,1.0,1.0,0.2704203013481364
1.0,0.0,0.0,0.0,1.0,0.41025641025641024,0.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.30434782608695654,0.268370607028754,0.5,0.7826086956521738,0.20600858369098712,0.0,0.2704203013481364
1.0,0.0,0.0,0.0,0.34782608695652173,0.41025641025641024,1.0,0.3333333333333333,0.4551971326164875,0.7941176470588235,0.15384615384615385,0.43478260869565216,0.268370607028754,0.5,0.7826086956521738,0.20600858369098712,0.5,0.2704203013481364
1.0,0.0,0.0,0.7687296416938111,0.5217391304347826,0.923076923076923,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.0,1.0,1.0,0.9130434782608695,1.0,1.0,0.2712133227597145
1.0,0.0,0.0,0.0,0.2608695652173913,0.923076923076923,1.0,0.0,0.0035842293906810036,0.7941176470588235,0.0,0.31521739130434784,1.0,1.0,0.9130434782608695,1.0,1.0,0.2712133227597145
1.0,0.0,1.0,0.0,0.0,0.8205128205128205,1.0,0.0,0.07526881720430108,0.7941176470588235,0.15384615384615385,0.20652173913043478,0.2691693290734824,0.5,0.9130434782608695,1.0,1.0,0.2720063441712926
1.0,1.0,1.0,0.0,0.8695652173913043,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.43478260869565216,0.2691693290734824,0.5,0.9130434782608695,1.0,1.0,0.2720063441712926
1.0,0.0,0.0,0.0,0.0,0.6923076923076923,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.43478260869565216,0.26996805111821087,0.5,0.7826086956521738,0.20743919885550788,0.0,0.2727993655828707
1.0,0.0,0.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.43478260869565216,0.26996805111821087,0.0,0.9130434782608695,1.0,1.0,0.2727993655828707
1.0,0.0,1.0,0.0,0.0,0.8205128205128205,1.0,0.6666666666666666,0.7240143369175627,0.7941176470588235,0.15384615384615385,0.19565217391304346,0.2707667731629393,0.0,0.9130434782608695,1.0,1.0,0.2735923869944489
1.0,0.0,1.0,0.0,0.0,0.8205128205128205,0.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.0,0.2715654952076677,0.5,0.9130434782608695,1.0,1.0,0.274385408406027
1.0,0.0,1.0,0.0,0.0,0.9743589743589743,1.0,1.0,0.982078853046595,0.5,0.15384615384615385,0.45652173913043476,0.2715654952076677,0.5,0.9130434782608695,1.0,1.0,0.274385408406027
1.0,1.0,1.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.010869565217391304,0.2723642172523962,0.5,0.9130434782608695,1.0,1.0,0.2751784298176051
1.0,1.0,0.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.2854466899479466,0.2723642172523962,0.0,0.9130434782608695,1.0,1.0,0.2751784298176051
1.0,0.0,0.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.44565217391304346,0.2723642172523962,0.0,0.9130434782608695,1.0,1.0,0.2751784298176051
1.0,1.0,1.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.2854466899479466,0.2723642172523962,0.0,0.9130434782608695,1.0,1.0,0.2751784298176051
1.0,0.0,0.0,0.0,0.08695652173913043,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.2854466899479466,0.2723642172523962,0.0,0.9130434782608695,1.0,1.0,0.2751784298176051
1.0,0.0,1.0,0.0,0.08695652173913043,0.923076923076923,1.0,0.08333333333333333,0.982078853046595,0.7941176470588235,0.15384615384615385,0.32608695652173914,1.0,1.0,0.9130434782608695,1.0,1.0,0.2751784298176051
1.0,0.0,0.0,0.0,0.9130434782608695,0.923076923076923,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.2854466899479466,1.0,1.0,0.9130434782608695,1.0,1.0,0.2751784298176051
1.0,0.0,1.0,0.0,0.8695652173913043,0.8205128205128205,1.0,0.8333333333333333,0.8136200716845878,0.7941176470588235,0.15384615384615385,0.32608695652173914,0.2731629392971246,0.5,0.9130434782608695,1.0,1.0,0.2759714512291832
1.0,0.0,1.0,0.0,0.0,0.9743589743589743,1.0,0.0,0.06810035842293907,0.7941176470588235,0.15384615384615385,0.358695652173913,0.2731629392971246,0.5,0.9130434782608695,1.0,1.0,0.2759714512291832
1.0,1.0,1.0,0.0,0.0,0.8205128205128205,1.0,0.0,0.2939068100358423,0.7941176470588235,0.15384615384615385,0.7065217391304348,0.2731629392971246,0.5,0.9130434782608695,1.0,1.0,0.2759714512291832
1.0,1.0,1.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.6413043478260869,0.2731629392971246,0.5,0.9130434782608695,1.0,1.0,0.2759714512291832
1.0,1.0,1.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.30434782608695654,0.273961661341853,0.5,0.9130434782608695,1.0,1.0,0.2767644726407613
1.0,0.0,1.0,0.0,1.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.6086956521739131,0.273961661341853,0.5,0.9130434782608695,1.0,1.0,0.2767644726407613
1.0,1.0,1.0,0.0,0.5217391304347826,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.5217391304347826,0.273961661341853,0.5,0.9130434782608695,1.0,1.0,0.2767644726407613
1.0,0.0,1.0,0.0,0.0,0.9743589743589743,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.5869565217391304,0.273961661341853,0.5,0.9130434782608695,1.0,1.0,0.2767644726407613
1.0,1.0,1.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.32608695652173914,0.273961661341853,0.5,0.9130434782608695,1.0,1.0,0.2767644726407613
1.0,0.0,1.0,0.0,0.2608695652173913,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.3695652173913043,0.273961661341853,0.5,0.9130434782608695,1.0,1.0,0.2767644726407613
1.0,1.0,1.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.0,0.273961661341853,0.5,0.9130434782608695,1.0,1.0,0.2767644726407613
1.0,0.0,1.0,0.0,0.30434782608695654,0.8205128205128205,1.0,0.0,0.3978494623655914,0.7941176470588235,0.15384615384615385,0.5217391304347826,0.273961661341853,0.5,0.9130434782608695,1.0,1.0,0.2767644726407613
1.0,0.0,0.0,0.9771986970684039,0.5217391304347826,0.41025641025641024,1.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.0,0.2747603833865815,0.5,0.9130434782608695,1.0,1.0,0.2775574940523394
1.0,0.0,0.0,0.9804560260586319,0.5217391304347826,0.41025641025641024,1.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.0,0.2747603833865815,0.5,0.9130434782608695,1.0,1.0,0.2775574940523394
1.0,0.0,0.0,0.8534201954397395,0.5217391304347826,0.41025641025641024,1.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.0,0.2747603833865815,0.5,0.9130434782608695,1.0,1.0,0.2775574940523394
1.0,1.0,1.0,0.0,0.0,0.9743589743589743,0.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.3804347826086956,0.2747603833865815,0.5,0.9130434782608695,1.0,1.0,0.2775574940523394
1.0,1.0,0.0,0.0,0.34782608695652173,0.41025641025641024,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.32608695652173914,0.2747603833865815,0.5,0.7826086956521738,0.2088698140200286,0.0,0.2775574940523394
1.0,0.0,1.0,0.0,0.2608695652173913,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.0,0.2755591054313099,0.5,0.9130434782608695,1.0,1.0,0.27835051546391754
1.0,0.0,1.0,0.0,0.2608695652173913,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.0,0.2755591054313099,0.5,0.9130434782608695,1.0,1.0,0.27835051546391754
1.0,1.0,1.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.43478260869565216,0.2755591054313099,0.5,0.9130434782608695,1.0,1.0,0.27835051546391754
1.0,1.0,1.0,0.0,0.0,0.5384615384615384,1.0,1.0,0.982078853046595,0.5,0.15384615384615385,0.2717391304347826,0.2755591054313099,0.0,0.7826086956521738,0.21030042918454936,0.5,0.27835051546391754
1.0,0.0,1.0,0.0,0.8695652173913043,0.8205128205128205,1.0,0.8333333333333333,0.8279569892473119,0.1323529411764706,0.15384615384615385,0.5978260869565217,0.2755591054313099,0.0,0.9130434782608695,1.0,1.0,0.27835051546391754
1.0,0.0,1.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.31521739130434784,0.2755591054313099,0.5,0.9130434782608695,1.0,1.0,0.27835051546391754
1.0,1.0,1.0,0.0,0.17391304347826086,0.9743589743589743,1.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.32608695652173914,0.2763578274760383,0.5,0.9130434782608695,1.0,1.0,0.27914353687549565
1.0,1.0,1.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.2854466899479466,0.2763578274760383,0.0,0.9130434782608695,1.0,1.0,0.27914353687549565
1.0,1.0,1.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.43478260869565216,0.27715654952076674,0.5,0.9130434782608695,1.0,1.0,0.27993655828707376
1.0,1.0,0.0,0.0,0.0,0.6923076923076923,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.32608695652173914,0.2779552715654952,0.5,0.7826086956521738,0.21173104434907009,0.0,0.28072957969865187
1.0,1.0,0.0,0.0,0.0,0.6923076923076923,1.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.32608695652173914,0.2779552715654952,0.5,0.7826086956521738,0.21173104434907009,0.0,0.28072957969865187
1.0,0.0,0.0,0.0,0.0,0.6923076923076923,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.2854466899479466,0.2787539936102236,0.5,0.7826086956521738,0.21173104434907009,0.0,0.28072957969865187
1.0,0.0,0.0,0.0,0.0,0.923076923076923,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.2854466899479466,1.0,1.0,0.9130434782608695,1.0,1.0,0.28072957969865187
1.0,0.0,1.0,0.0,0.0,0.5384615384615384,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.32608695652173914,0.2787539936102236,0.0,0.7826086956521738,0.21316165951359084,0.5,0.28152260111023
1.0,1.0,1.0,0.0,0.5217391304347826,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.32608695652173914,0.2787539936102236,0.5,0.9130434782608695,1.0,1.0,0.28152260111023
1.0,1.0,1.0,0.0,0.17391304347826086,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.6153846153846154,0.32608695652173914,0.2787539936102236,0.5,0.9130434782608695,1.0,1.0,0.28152260111023
1.0,1.0,1.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.25,0.2787539936102236,0.5,0.9130434782608695,1.0,1.0,0.28152260111023
1.0,0.0,1.0,0.0,0.0,0.8205128205128205,0.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.33695652173913043,0.27955271565495204,0.5,0.9130434782608695,1.0,1.0,0.2823156225218081
1.0,1.0,1.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.25,0.27955271565495204,0.5,0.9130434782608695,1.0,1.0,0.2823156225218081
1.0,0.0,1.0,0.0,0.2608695652173913,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.5760869565217391,0.27955271565495204,0.5,0.9130434782608695,1.0,1.0,0.2823156225218081
1.0,0.0,1.0,0.0,0.0,0.8205128205128205,1.0,0.0,0.43727598566308246,0.7941176470588235,0.15384615384615385,0.3804347826086956,0.27955271565495204,0.0,0.9130434782608695,1.0,1.0,0.2823156225218081
1.0,0.0,1.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.0,0.27955271565495204,0.5,0.9130434782608695,1.0,1.0,0.2823156225218081
1.0,0.0,1.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.5,0.0,0.358695652173913,0.27955271565495204,0.5,0.9130434782608695,1.0,1.0,0.2823156225218081
1.0,0.0,1.0,0.0,0.5217391304347826,0.8205128205128205,0.9230769230769231,1.0,0.982078853046595,0.7941176470588235,0.0,0.4891304347826087,0.27955271565495204,0.0,0.9130434782608695,1.0,1.0,0.2823156225218081
1.0,0.0,1.0,0.0,0.5217391304347826,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.5543478260869565,0.27955271565495204,0.5,0.9130434782608695,1.0,1.0,0.2823156225218081
1.0,1.0,0.0,0.0,0.5217391304347826,0.41025641025641024,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.4891304347826087,0.27955271565495204,0.5,0.7826086956521738,0.2145922746781116,0.0,0.2823156225218081
1.0,0.0,0.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.2854466899479466,0.27955271565495204,0.0,0.9130434782608695,1.0,1.0,0.2823156225218081
1.0,1.0,1.0,0.0,0.0,0.9743589743589743,1.0,1.0,0.982078853046595,0.7941176470588235,0.6153846153846154,0.0,0.2803514376996805,0.5,0.9130434782608695,1.0,1.0,0.2831086439333862
1.0,0.0,0.0,0.0,0.0,0.923076923076923,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.46739130434782605,1.0,1.0,0.9130434782608695,1.0,1.0,0.2831086439333862
1.0,0.0,1.0,0.0,0.8695652173913043,0.8205128205128205,0.0,0.8333333333333333,0.6989247311827957,0.1323529411764706,0.15384615384615385,0.46739130434782605,0.2803514376996805,0.5,0.9130434782608695,1.0,1.0,0.2831086439333862
1.0,0.0,1.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.2854466899479466,0.2803514376996805,0.5,0.9130434782608695,1.0,1.0,0.2831086439333862
1.0,0.0,1.0,0.0,0.8695652173913043,0.8205128205128205,0.0,0.8333333333333333,0.6989247311827957,0.1323529411764706,0.15384615384615385,0.46739130434782605,0.2803514376996805,0.5,0.9130434782608695,1.0,1.0,0.2831086439333862
1.0,0.0,1.0,0.0,0.0,0.8205128205128205,0.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.0,0.28115015974440893,0.5,0.9130434782608695,1.0,1.0,0.2839016653449643
1.0,0.0,1.0,0.0,0.08695652173913043,0.8205128205128205,1.0,0.08333333333333333,0.5268817204301075,0.7941176470588235,0.15384615384615385,0.5434782608695652,0.28115015974440893,0.5,0.9130434782608695,1.0,1.0,0.2839016653449643
1.0,1.0,0.0,0.0,0.0,0.41025641025641024,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.32608695652173914,0.28115015974440893,0.5,0.7826086956521738,0.21602288984263232,0.0,0.2839016653449643
1.0,0.0,1.0,0.0,0.0,0.9743589743589743,0.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.32608695652173914,0.28115015974440893,0.5,0.9130434782608695,1.0,1.0,0.2839016653449643
1.0,1.0,1.0,0.0,0.30434782608695654,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.5760869565217391,0.28115015974440893,0.5,0.9130434782608695,1.0,1.0,0.2839016653449643
1.0,1.0,1.0,0.0,0.17391304347826086,0.9743589743589743,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.5217391304347826,0.28115015974440893,0.5,0.9130434782608695,1.0,1.0,0.2839016653449643
1.0,1.0,0.0,0.0,0.2608695652173913,0.41025641025641024,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.43478260869565216,0.28115015974440893,0.5,0.7826086956521738,0.21602288984263232,0.0,0.2839016653449643
1.0,0.0,0.0,0.0,0.0,0.41025641025641024,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.358695652173913,0.28194888178913735,0.5,0.7826086956521738,0.21745350500715308,0.0,0.2846946867565424
1.0,1.0,1.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.32608695652173914,0.28194888178913735,0.5,0.9130434782608695,1.0,1.0,0.2846946867565424
1.0,0.0,0.0,0.0,0.0,0.9743589743589743,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.358695652173913,0.28194888178913735,0.0,0.21739130434782608,0.21745350500715308,0.5,0.2846946867565424
1.0,1.0,1.0,0.8925081433224756,0.30434782608695654,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.2717391304347826,0.28194888178913735,0.5,0.9130434782608695,1.0,1.0,0.2846946867565424
1.0,0.0,1.0,0.0,0.0,0.923076923076923,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.2854466899479466,1.0,1.0,0.9130434782608695,1.0,1.0,0.2846946867565424
1.0,0.0,1.0,0.0,0.8695652173913043,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.21739130434782608,0.2827476038338658,0.0,0.9130434782608695,1.0,1.0,0.2854877081681205
1.0,0.0,1.0,0.0,0.8695652173913043,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.2717391304347826,0.2827476038338658,0.0,0.9130434782608695,1.0,1.0,0.2854877081681205
1.0,1.0,1.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.21739130434782608,0.2827476038338658,0.5,0.9130434782608695,1.0,1.0,0.2854877081681205
1.0,0.0,1.0,0.0,0.0,0.8205128205128205,0.0,0.0,0.5340501792114696,0.7941176470588235,0.15384615384615385,0.44565217391304346,0.2827476038338658,0.5,0.9130434782608695,1.0,1.0,0.2854877081681205
1.0,0.0,1.0,0.0,0.30434782608695654,0.8205128205128205,1.0,0.0,0.3978494623655914,0.7941176470588235,0.15384615384615385,0.0,0.2827476038338658,0.5,0.9130434782608695,1.0,1.0,0.2854877081681205
1.0,0.0,1.0,0.0,0.0,0.923076923076923,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.0,1.0,1.0,0.9130434782608695,1.0,1.0,0.28628072957969863
1.0,0.0,1.0,0.0,1.0,0.8205128205128205,1.0,0.9583333333333333,0.7813620071684588,0.7941176470588235,0.15384615384615385,0.7391304347826086,0.28354632587859424,0.0,0.9130434782608695,1.0,1.0,0.28628072957969863
1.0,0.0,1.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.2854466899479466,0.28354632587859424,0.5,0.9130434782608695,1.0,1.0,0.28628072957969863
1.0,1.0,1.0,0.0,0.6956521739130435,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.4891304347826087,0.28434504792332266,0.5,0.9130434782608695,1.0,1.0,0.28707375099127674
1.0,1.0,1.0,0.0,0.6956521739130435,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.0,0.28434504792332266,0.5,0.9130434782608695,1.0,1.0,0.28707375099127674
1.0,0.0,1.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.43478260869565216,0.2875399361022364,0.5,0.9130434782608695,1.0,1.0,0.28707375099127674
1.0,0.0,1.0,0.0,0.0,0.8205128205128205,1.0,0.0,0.43727598566308246,0.7941176470588235,0.15384615384615385,0.0,0.28434504792332266,0.5,0.9130434782608695,1.0,1.0,0.28707375099127674
1.0,0.0,1.0,0.6905537459283388,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.32608695652173914,0.28434504792332266,0.5,0.9130434782608695,1.0,1.0,0.28707375099127674
1.0,1.0,1.0,0.0,0.2608695652173913,0.923076923076923,1.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.2717391304347826,1.0,1.0,0.9130434782608695,1.0,1.0,0.28707375099127674
1.0,1.0,1.0,0.0,0.0,0.923076923076923,0.0,1.0,0.982078853046595,0.1323529411764706,0.15384615384615385,0.2391304347826087,1.0,1.0,0.9130434782608695,1.0,1.0,0.28707375099127674
1.0,0.0,0.0,0.0,0.8695652173913043,0.41025641025641024,1.0,0.8333333333333333,0.8136200716845878,0.7941176470588235,0.0,0.3695652173913043,0.28514376996805113,0.5,0.9130434782608695,1.0,1.0,0.28786677240285485
1.0,0.0,0.0,0.8859934853420196,0.0,0.41025641025641024,1.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.0,0.28514376996805113,0.5,0.7826086956521738,0.21888412017167383,0.0,0.28786677240285485
1.0,0.0,1.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.0,0.28514376996805113,0.5,0.9130434782608695,1.0,1.0,0.28786677240285485
1.0,1.0,1.0,0.0,0.8695652173913043,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.5434782608695652,0.28594249201277955,0.5,0.9130434782608695,1.0,1.0,0.28865979381443296
1.0,1.0,1.0,0.0,0.5217391304347826,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.0,0.28594249201277955,0.5,0.9130434782608695,1.0,1.0,0.28865979381443296
1.0,0.0,1.0,0.0,0.0,0.9743589743589743,1.0,0.0,0.0967741935483871,0.7941176470588235,0.15384615384615385,0.5978260869565217,0.28594249201277955,0.5,0.9130434782608695,1.0,1.0,0.28865979381443296
1.0,0.0,1.0,0.0,0.0,0.9743589743589743,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.2717391304347826,0.28594249201277955,0.5,0.7826086956521738,0.22031473533619456,0.0,0.28865979381443296
1.0,0.0,0.0,0.8403908794788274,0.21739130434782608,0.41025641025641024,0.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.0,0.28594249201277955,0.5,0.7826086956521738,0.22031473533619456,0.0,0.28865979381443296
1.0,0.0,1.0,0.0,0.0,0.9743589743589743,0.0,0.0,0.44802867383512546,0.7941176470588235,0.15384615384615385,0.32608695652173914,0.28674121405750796,0.5,0.9130434782608695,1.0,1.0,0.28945281522601113
1.0,0.0,1.0,0.0,0.5217391304347826,0.8205128205128205,1.0,0.5,0.5519713261648745,0.7941176470588235,0.0,0.6630434782608695,0.28674121405750796,0.5,0.9130434782608695,1.0,1.0,0.28945281522601113
1.0,1.0,1.0,0.0,0.0,0.9743589743589743,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.32608695652173914,0.28674121405750796,0.5,0.9130434782608695,1.0,1.0,0.28945281522601113
1.0,0.0,0.0,0.0,0.0,0.923076923076923,1.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.0,1.0,1.0,0.9130434782608695,1.0,1.0,0.28945281522601113
1.0,1.0,0.0,0.0,0.5217391304347826,0.41025641025641024,1.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.6521739130434783,0.28674121405750796,0.5,0.7826086956521738,0.2217453505007153,0.0,0.28945281522601113
1.0,1.0,1.0,0.0,0.0,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.43478260869565216,0.28674121405750796,0.5,0.9130434782608695,1.0,1.0,0.28945281522601113
1.0,0.0,1.0,0.0,0.0,0.923076923076923,1.0,1.0,0.982078853046595,0.7941176470588235,0.15384615384615385,0.2854466899479466,1.0,1.0,0.9130434782608695,1.0,1.0,0.28945281522601113
1.0,0.0,1.0,0.0,0.0,0.923076923076923,1.0,0.0,0.3942652329749104,0.27941176470588236,0.0,0.43478260869565216,1.0,1.0,0.9130434782608695,1.0,1.0,0.28945281522601113
1.0,0.0,1.0,0.0,0.0,0.9743589743589743,1.0,0.0,0.06810035842293907,0.7941176470588235,0.15384615384615385,0.3695652173913043,0.28674121405750796,0.5,0.7826086956521738,0.2217453505007153,0.0,0.28945281522601113
1.0,0.0,1.0,0.0,0.6956521739130435,0.8205128205128205,1.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.43478260869565216,0.2875399361022364,0.5,0.9130434782608695,1.0,1.0,0.29024583663758924
1.0,1.0,0.0,0.0,0.6956521739130435,0.41025641025641024,1.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.32608695652173914,0.2875399361022364,0.5,0.7826086956521738,0.22317596566523606,0.0,0.29024583663758924
1.0,0.0,1.0,0.0,0.0,0.923076923076923,1.0,0.0,0.3942652329749104,0.7941176470588235,0.0,0.3804347826086956,1.0,1.0,0.9130434782608695,1.0,1.0,0.29024583663758924
1.0,0.0,1.0,0.0,0.0,0.10256410256410256,1.0,1.0,0.982078853046595,0.7941176470588235,0.0,0.2717391304347826,0.28833865814696485,0.5,0.9130434782608695,1.0,1.0,0.29103885804916735
1.0,0.0,1.0,0.0,0.0,0.8205128205128205,0.0,0.75,0.9283154121863799,0.7941176470588235,0.15384615384615385,0.0,0.28913738019169327,0.5,0.9130434782608695,1.0,1.0,0.29183187946074546
